"","county","county_code","year_code","month_code","preterm","non_preterm"
"3267","Suffolk County, NY","36103",2015,3,217,1110
"3268","Suffolk County, NY","36103",2015,4,167,1075
"3269","Suffolk County, NY","36103",2015,5,224,1123
"3270","Suffolk County, NY","36103",2015,6,209,1100
"3271","Suffolk County, NY","36103",2015,7,209,1173
"3272","Suffolk County, NY","36103",2015,8,186,1232
"3273","Suffolk County, NY","36103",2015,9,216,1186
"3274","Suffolk County, NY","36103",2015,10,213,1110
"3275","Suffolk County, NY","36103",2015,11,175,995
"3276","Suffolk County, NY","36103",2015,12,223,1027
"3277","Suffolk County, NY","36103",2016,1,224,992
"3278","Suffolk County, NY","36103",2016,2,191,966
"3279","Suffolk County, NY","36103",2016,3,218,1038
"3280","Suffolk County, NY","36103",2016,4,225,1026
"3281","Suffolk County, NY","36103",2016,5,222,1083
"3282","Suffolk County, NY","36103",2016,6,219,1098
"3283","Suffolk County, NY","36103",2016,7,231,1164
"3284","Suffolk County, NY","36103",2016,8,187,1161
"3285","Suffolk County, NY","36103",2016,9,230,1135
"3286","Suffolk County, NY","36103",2016,10,219,973
"3287","Suffolk County, NY","36103",2016,11,198,957
"3288","Suffolk County, NY","36103",2016,12,237,1030
"3289","Suffolk County, NY","36103",2017,1,162,930
"3290","Suffolk County, NY","36103",2017,2,185,932
"3291","Suffolk County, NY","36103",2017,3,231,1021
"3292","Suffolk County, NY","36103",2017,4,218,938
"3293","Suffolk County, NY","36103",2017,5,206,1016
"3294","Suffolk County, NY","36103",2017,6,191,1122
"3295","Suffolk County, NY","36103",2017,7,237,1106
"3296","Suffolk County, NY","36103",2017,8,238,1215
"3297","Suffolk County, NY","36103",2017,9,222,1033
"3298","Suffolk County, NY","36103",2017,10,219,1050
"3299","Suffolk County, NY","36103",2017,11,214,1049
"3300","Suffolk County, NY","36103",2017,12,209,1033
"3301","Tompkins County, NY","36109",2014,1,0,61
"3302","Tompkins County, NY","36109",2014,2,0,44
"3303","Tompkins County, NY","36109",2014,3,0,54
"3304","Tompkins County, NY","36109",2014,4,0,56
"3305","Tompkins County, NY","36109",2014,5,0,54
"3306","Tompkins County, NY","36109",2014,6,0,61
"3307","Tompkins County, NY","36109",2014,7,0,63
"3308","Tompkins County, NY","36109",2014,8,0,52
"3309","Tompkins County, NY","36109",2014,9,0,46
"3310","Tompkins County, NY","36109",2014,10,0,67
"3311","Tompkins County, NY","36109",2014,11,0,51
"3312","Tompkins County, NY","36109",2014,12,0,37
"3313","Tompkins County, NY","36109",2015,1,0,45
"3314","Tompkins County, NY","36109",2015,2,0,52
"3315","Tompkins County, NY","36109",2015,3,0,58
"3316","Tompkins County, NY","36109",2015,4,0,43
"3317","Tompkins County, NY","36109",2015,5,0,34
"3318","Tompkins County, NY","36109",2015,6,0,57
"3319","Tompkins County, NY","36109",2015,7,0,46
"3320","Tompkins County, NY","36109",2015,8,0,36
"3321","Tompkins County, NY","36109",2015,9,0,45
"3322","Tompkins County, NY","36109",2015,10,0,71
"3323","Tompkins County, NY","36109",2015,11,0,41
"3324","Tompkins County, NY","36109",2015,12,0,36
"3325","Tompkins County, NY","36109",2016,1,0,39
"3326","Tompkins County, NY","36109",2016,2,0,53
"3327","Tompkins County, NY","36109",2016,3,0,53
"3328","Tompkins County, NY","36109",2016,4,0,36
"3329","Tompkins County, NY","36109",2016,5,0,48
"3330","Tompkins County, NY","36109",2016,6,0,37
"3331","Tompkins County, NY","36109",2016,7,0,62
"3332","Tompkins County, NY","36109",2016,8,0,39
"3333","Tompkins County, NY","36109",2016,9,0,44
"3334","Tompkins County, NY","36109",2016,10,0,54
"3335","Tompkins County, NY","36109",2016,11,0,64
"3336","Tompkins County, NY","36109",2016,12,0,49
"3337","Tompkins County, NY","36109",2017,1,0,39
"3338","Tompkins County, NY","36109",2017,2,0,39
"3339","Tompkins County, NY","36109",2017,3,0,39
"3340","Tompkins County, NY","36109",2017,4,0,50
"3341","Tompkins County, NY","36109",2017,5,0,50
"3342","Tompkins County, NY","36109",2017,6,10,35
"3343","Tompkins County, NY","36109",2017,7,0,67
"3344","Tompkins County, NY","36109",2017,8,0,50
"3345","Tompkins County, NY","36109",2017,9,0,34
"3346","Tompkins County, NY","36109",2017,10,0,45
"3347","Tompkins County, NY","36109",2017,11,0,43
"3348","Tompkins County, NY","36109",2017,12,0,40
"3349","Ulster County, NY","36111",2007,1,13,113
"3350","Ulster County, NY","36111",2007,2,0,127
"3351","Ulster County, NY","36111",2007,3,0,142
"3352","Ulster County, NY","36111",2007,4,10,109
"3353","Ulster County, NY","36111",2007,5,13,131
"3354","Ulster County, NY","36111",2007,6,21,142
"3355","Ulster County, NY","36111",2007,7,15,137
"3356","Ulster County, NY","36111",2007,8,10,129
"3357","Ulster County, NY","36111",2007,9,0,112
"3358","Ulster County, NY","36111",2007,10,0,131
"3359","Ulster County, NY","36111",2007,11,11,107
"3360","Ulster County, NY","36111",2007,12,22,144
"3361","Ulster County, NY","36111",2008,1,12,130
"3362","Ulster County, NY","36111",2008,2,14,105
"3363","Ulster County, NY","36111",2008,3,10,140
"3364","Ulster County, NY","36111",2008,4,10,118
"3365","Ulster County, NY","36111",2008,5,0,118
"3366","Ulster County, NY","36111",2008,6,11,128
"3367","Ulster County, NY","36111",2008,7,0,132
"3368","Ulster County, NY","36111",2008,8,12,135
"3369","Ulster County, NY","36111",2008,9,12,125
"3370","Ulster County, NY","36111",2008,10,32,125
"3371","Ulster County, NY","36111",2008,11,0,94
"3372","Ulster County, NY","36111",2008,12,0,128
"3373","Ulster County, NY","36111",2009,1,0,118
"3374","Ulster County, NY","36111",2009,2,0,114
"3375","Ulster County, NY","36111",2009,3,11,144
"3376","Ulster County, NY","36111",2009,4,0,105
"3377","Ulster County, NY","36111",2009,5,22,101
"3378","Ulster County, NY","36111",2009,6,12,130
"3379","Ulster County, NY","36111",2009,7,0,134
"3380","Ulster County, NY","36111",2009,8,0,119
"3381","Ulster County, NY","36111",2009,9,0,132
"3382","Ulster County, NY","36111",2009,10,11,117
"3383","Ulster County, NY","36111",2009,11,0,109
"3384","Ulster County, NY","36111",2009,12,0,104
"3385","Ulster County, NY","36111",2010,1,11,90
"3386","Ulster County, NY","36111",2010,2,13,118
"3387","Ulster County, NY","36111",2010,3,0,123
"3388","Ulster County, NY","36111",2010,4,0,133
"3389","Ulster County, NY","36111",2010,5,0,130
"3390","Ulster County, NY","36111",2010,6,11,95
"3391","Ulster County, NY","36111",2010,7,0,130
"3392","Ulster County, NY","36111",2010,8,0,135
"3393","Ulster County, NY","36111",2010,9,0,110
"3394","Ulster County, NY","36111",2010,10,11,130
"3395","Ulster County, NY","36111",2010,11,0,117
"3396","Ulster County, NY","36111",2010,12,11,114
"3397","Ulster County, NY","36111",2011,1,0,117
"3398","Ulster County, NY","36111",2011,2,10,122
"3399","Ulster County, NY","36111",2011,3,0,127
"3400","Ulster County, NY","36111",2011,4,10,127
"3401","Ulster County, NY","36111",2011,5,0,110
"3402","Ulster County, NY","36111",2011,6,0,114
"3403","Ulster County, NY","36111",2011,7,0,127
"3404","Ulster County, NY","36111",2011,8,16,113
"3405","Ulster County, NY","36111",2011,9,0,107
"3406","Ulster County, NY","36111",2011,10,12,125
"3407","Ulster County, NY","36111",2011,11,10,128
"3408","Ulster County, NY","36111",2011,12,0,99
"3409","Ulster County, NY","36111",2012,1,0,102
"3410","Ulster County, NY","36111",2012,2,0,123
"3411","Ulster County, NY","36111",2012,3,0,115
"3412","Ulster County, NY","36111",2012,4,0,116
"3413","Ulster County, NY","36111",2012,5,0,115
"3414","Ulster County, NY","36111",2012,6,0,128
"3415","Ulster County, NY","36111",2012,7,0,125
"3416","Ulster County, NY","36111",2012,8,0,129
"3417","Ulster County, NY","36111",2012,9,0,122
"3418","Ulster County, NY","36111",2012,10,0,97
"3419","Ulster County, NY","36111",2012,11,0,110
"3420","Ulster County, NY","36111",2012,12,0,108
"3421","Ulster County, NY","36111",2013,1,0,108
"3422","Ulster County, NY","36111",2013,2,0,111
"3423","Ulster County, NY","36111",2013,3,0,105
"3424","Ulster County, NY","36111",2013,4,10,100
"3425","Ulster County, NY","36111",2013,5,0,141
"3426","Ulster County, NY","36111",2013,6,10,113
"3427","Ulster County, NY","36111",2013,7,0,125
"3428","Ulster County, NY","36111",2013,8,0,120
"3429","Ulster County, NY","36111",2013,9,0,97
"3430","Ulster County, NY","36111",2013,10,0,100
"3431","Ulster County, NY","36111",2013,11,10,93
"3432","Ulster County, NY","36111",2013,12,0,112
"3433","Ulster County, NY","36111",2014,1,0,113
"3434","Ulster County, NY","36111",2014,2,11,111
"3435","Ulster County, NY","36111",2014,3,0,102
"3436","Ulster County, NY","36111",2014,4,0,109
"3437","Ulster County, NY","36111",2014,5,0,125
"3438","Ulster County, NY","36111",2014,6,0,102
"3439","Ulster County, NY","36111",2014,7,0,105
"3440","Ulster County, NY","36111",2014,8,0,120
"3441","Ulster County, NY","36111",2014,9,13,110
"3442","Ulster County, NY","36111",2014,10,0,106
"3443","Ulster County, NY","36111",2014,11,11,82
"3444","Ulster County, NY","36111",2014,12,0,84
"3445","Ulster County, NY","36111",2015,1,0,110
"3446","Ulster County, NY","36111",2015,2,0,112
"3447","Ulster County, NY","36111",2015,3,10,87
"3448","Ulster County, NY","36111",2015,4,0,112
"3449","Ulster County, NY","36111",2015,5,0,117
"3450","Ulster County, NY","36111",2015,6,0,123
"3451","Ulster County, NY","36111",2015,7,0,113
"3452","Ulster County, NY","36111",2015,8,0,116
"3453","Ulster County, NY","36111",2015,9,0,109
"3454","Ulster County, NY","36111",2015,10,0,90
"3455","Ulster County, NY","36111",2015,11,0,112
"3456","Ulster County, NY","36111",2015,12,13,93
"3457","Ulster County, NY","36111",2016,1,0,94
"3458","Ulster County, NY","36111",2016,2,11,78
"3459","Ulster County, NY","36111",2016,3,0,96
"3460","Ulster County, NY","36111",2016,4,12,91
"3461","Ulster County, NY","36111",2016,5,13,95
"3462","Ulster County, NY","36111",2016,6,0,121
"3463","Ulster County, NY","36111",2016,7,12,122
"3464","Ulster County, NY","36111",2016,8,0,111
"3465","Ulster County, NY","36111",2016,9,0,103
"3466","Ulster County, NY","36111",2016,10,15,90
"3467","Ulster County, NY","36111",2016,11,11,96
"3468","Ulster County, NY","36111",2016,12,0,104
"3469","Ulster County, NY","36111",2017,1,0,99
"3470","Ulster County, NY","36111",2017,2,11,93
"3471","Ulster County, NY","36111",2017,3,14,108
"3472","Ulster County, NY","36111",2017,4,0,101
"3473","Ulster County, NY","36111",2017,5,0,106
"3474","Ulster County, NY","36111",2017,6,10,104
"3475","Ulster County, NY","36111",2017,7,0,84
"3476","Ulster County, NY","36111",2017,8,11,114
"3477","Ulster County, NY","36111",2017,9,11,109
"3478","Ulster County, NY","36111",2017,10,12,102
"3479","Ulster County, NY","36111",2017,11,14,86
"3480","Ulster County, NY","36111",2017,12,0,83
"3481","Westchester County, NY","36119",2007,1,148,759
"3482","Westchester County, NY","36119",2007,2,159,734
"3483","Westchester County, NY","36119",2007,3,153,795
"3484","Westchester County, NY","36119",2007,4,169,763
"3485","Westchester County, NY","36119",2007,5,184,792
"3486","Westchester County, NY","36119",2007,6,145,820
"3487","Westchester County, NY","36119",2007,7,174,839
"3488","Westchester County, NY","36119",2007,8,163,858
"3489","Westchester County, NY","36119",2007,9,173,854
"3490","Westchester County, NY","36119",2007,10,153,840
"3491","Westchester County, NY","36119",2007,11,159,813
"3492","Westchester County, NY","36119",2007,12,149,754
"3493","Westchester County, NY","36119",2008,1,170,755
"3494","Westchester County, NY","36119",2008,2,128,755
"3495","Westchester County, NY","36119",2008,3,152,786
"3496","Westchester County, NY","36119",2008,4,159,783
"3497","Westchester County, NY","36119",2008,5,161,795
"3498","Westchester County, NY","36119",2008,6,161,751
"3499","Westchester County, NY","36119",2008,7,191,819
"3500","Westchester County, NY","36119",2008,8,167,796
"3501","Westchester County, NY","36119",2008,9,142,866
"3502","Westchester County, NY","36119",2008,10,157,811
"3503","Westchester County, NY","36119",2008,11,141,713
"3504","Westchester County, NY","36119",2008,12,146,688
"3505","Westchester County, NY","36119",2009,1,141,731
"3506","Westchester County, NY","36119",2009,2,133,688
"3507","Westchester County, NY","36119",2009,3,144,768
"3508","Westchester County, NY","36119",2009,4,153,726
"3509","Westchester County, NY","36119",2009,5,150,834
"3510","Westchester County, NY","36119",2009,6,160,793
"3511","Westchester County, NY","36119",2009,7,135,859
"3512","Westchester County, NY","36119",2009,8,129,758
"3513","Westchester County, NY","36119",2009,9,140,831
"3514","Westchester County, NY","36119",2009,10,131,775
"3515","Westchester County, NY","36119",2009,11,128,681
"3516","Westchester County, NY","36119",2009,12,149,718
"3517","Westchester County, NY","36119",2010,1,129,711
"3518","Westchester County, NY","36119",2010,2,124,670
"3519","Westchester County, NY","36119",2010,3,139,816
"3520","Westchester County, NY","36119",2010,4,143,743
"3521","Westchester County, NY","36119",2010,5,145,792
"3522","Westchester County, NY","36119",2010,6,145,812
"3523","Westchester County, NY","36119",2010,7,153,789
"3524","Westchester County, NY","36119",2010,8,150,806
"3525","Westchester County, NY","36119",2010,9,149,777
"3526","Westchester County, NY","36119",2010,10,152,771
"3527","Westchester County, NY","36119",2010,11,130,711
"3528","Westchester County, NY","36119",2010,12,137,715
"3529","Westchester County, NY","36119",2011,1,118,730
"3530","Westchester County, NY","36119",2011,2,104,663
"3531","Westchester County, NY","36119",2011,3,146,786
"3532","Westchester County, NY","36119",2011,4,128,726
"3533","Westchester County, NY","36119",2011,5,129,751
"3534","Westchester County, NY","36119",2011,6,122,767
"3535","Westchester County, NY","36119",2011,7,139,784
"3536","Westchester County, NY","36119",2011,8,142,792
"3537","Westchester County, NY","36119",2011,9,104,776
"3538","Westchester County, NY","36119",2011,10,106,744
"3539","Westchester County, NY","36119",2011,11,129,750
"3540","Westchester County, NY","36119",2011,12,103,663
"3541","Westchester County, NY","36119",2012,1,105,699
"3542","Westchester County, NY","36119",2012,2,115,637
"3543","Westchester County, NY","36119",2012,3,103,724
"3544","Westchester County, NY","36119",2012,4,108,705
"3545","Westchester County, NY","36119",2012,5,134,753
"3546","Westchester County, NY","36119",2012,6,120,780
"3547","Westchester County, NY","36119",2012,7,116,739
"3548","Westchester County, NY","36119",2012,8,138,815
"3549","Westchester County, NY","36119",2012,9,115,757
"3550","Westchester County, NY","36119",2012,10,145,727
"3551","Westchester County, NY","36119",2012,11,107,696
"3552","Westchester County, NY","36119",2012,12,101,680
"3553","Westchester County, NY","36119",2013,1,127,724
"3554","Westchester County, NY","36119",2013,2,105,665
"3555","Westchester County, NY","36119",2013,3,115,691
"3556","Westchester County, NY","36119",2013,4,118,717
"3557","Westchester County, NY","36119",2013,5,125,801
"3558","Westchester County, NY","36119",2013,6,120,740
"3559","Westchester County, NY","36119",2013,7,130,789
"3560","Westchester County, NY","36119",2013,8,115,828
"3561","Westchester County, NY","36119",2013,9,149,727
"3562","Westchester County, NY","36119",2013,10,122,711
"3563","Westchester County, NY","36119",2013,11,137,706
"3564","Westchester County, NY","36119",2013,12,129,690
"3565","Westchester County, NY","36119",2014,1,139,696
"3566","Westchester County, NY","36119",2014,2,96,648
"3567","Westchester County, NY","36119",2014,3,106,738
"3568","Westchester County, NY","36119",2014,4,138,699
"3569","Westchester County, NY","36119",2014,5,130,766
"3570","Westchester County, NY","36119",2014,6,138,708
"3571","Westchester County, NY","36119",2014,7,136,795
"3572","Westchester County, NY","36119",2014,8,140,680
"3573","Westchester County, NY","36119",2014,9,120,827
"3574","Westchester County, NY","36119",2014,10,136,788
"3575","Westchester County, NY","36119",2014,11,123,698
"3576","Westchester County, NY","36119",2014,12,101,746
"3577","Westchester County, NY","36119",2015,1,116,733
"3578","Westchester County, NY","36119",2015,2,119,645
"3579","Westchester County, NY","36119",2015,3,114,709
"3580","Westchester County, NY","36119",2015,4,128,704
"3581","Westchester County, NY","36119",2015,5,129,775
"3582","Westchester County, NY","36119",2015,6,119,778
"3583","Westchester County, NY","36119",2015,7,109,782
"3584","Westchester County, NY","36119",2015,8,119,775
"3585","Westchester County, NY","36119",2015,9,109,786
"3586","Westchester County, NY","36119",2015,10,138,725
"3587","Westchester County, NY","36119",2015,11,122,708
"3588","Westchester County, NY","36119",2015,12,128,688
"3589","Westchester County, NY","36119",2016,1,124,689
"3590","Westchester County, NY","36119",2016,2,120,657
"3591","Westchester County, NY","36119",2016,3,140,650
"3592","Westchester County, NY","36119",2016,4,134,700
"3593","Westchester County, NY","36119",2016,5,91,738
"3594","Westchester County, NY","36119",2016,6,126,724
"3595","Westchester County, NY","36119",2016,7,135,737
"3596","Westchester County, NY","36119",2016,8,105,775
"3597","Westchester County, NY","36119",2016,9,100,752
"3598","Westchester County, NY","36119",2016,10,102,690
"3599","Westchester County, NY","36119",2016,11,146,699
"3600","Westchester County, NY","36119",2016,12,129,676
"3601","Westchester County, NY","36119",2017,1,139,686
"3602","Westchester County, NY","36119",2017,2,100,693
"3603","Westchester County, NY","36119",2017,3,108,704
"3604","Westchester County, NY","36119",2017,4,137,722
"3605","Westchester County, NY","36119",2017,5,120,714
