"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight	Average Age of Mother	Average LMP Gestational Age	Average OE Gestational Age
	"Erie County, NY"	"36029"	"2014"	"2014"	"June"	"6"	"37 weeks"	"37"	58	2986.28	28.53	37.33	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"June"	"6"	"38 weeks"	"38"	132	3189.53	28.30	38.31	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"June"	"6"	"39 weeks"	"39"	337	3395.40	29.63	39.07	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"June"	"6"	"40 weeks"	"40"	222	3549.69	28.73	40.00	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"June"	"6"	"41 weeks"	"41"	74	3675.32	27.51	40.86	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"34 weeks"	"34"	14	2295.79	28.00	34.86	34.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"35 weeks"	"35"	21	2442.24	27.33	35.38	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"36 weeks"	"36"	36	2688.94	30.23	35.80	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"37 weeks"	"37"	56	3001.71	29.12	37.02	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"38 weeks"	"38"	118	3194.14	28.74	38.09	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"39 weeks"	"39"	324	3432.12	29.19	39.02	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"40 weeks"	"40"	239	3586.87	28.26	39.98	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"July"	"7"	"41 weeks"	"41"	79	3578.48	27.38	40.84	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"34 weeks"	"34"	12	2289.92	31.25	34.50	34.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"35 weeks"	"35"	22	2580.86	29.68	35.45	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"36 weeks"	"36"	33	2738.91	30.00	36.94	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"37 weeks"	"37"	81	2906.60	27.83	37.37	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"38 weeks"	"38"	158	3213.67	28.15	38.33	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"39 weeks"	"39"	346	3432.39	28.92	38.93	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"40 weeks"	"40"	214	3563.97	27.90	39.70	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"August"	"8"	"41 weeks"	"41"	71	3676.79	27.62	40.92	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"34 weeks"	"34"	14	2239.93	28.64	34.07	34.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"35 weeks"	"35"	13	2534.00	32.46	36.31	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"36 weeks"	"36"	23	2722.83	28.96	36.35	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"37 weeks"	"37"	64	2976.78	28.34	37.55	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"38 weeks"	"38"	137	3194.98	28.55	38.18	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"39 weeks"	"39"	317	3432.55	28.68	39.07	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"40 weeks"	"40"	217	3501.67	27.58	40.06	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"September"	"9"	"41 weeks"	"41"	43	3703.16	27.23	40.63	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"33 weeks"	"33"	12	1873.42	27.33	33.08	33.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"35 weeks"	"35"	15	2350.00	30.67	34.67	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"36 weeks"	"36"	26	2694.04	30.85	36.35	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"37 weeks"	"37"	60	3006.53	29.77	37.42	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"38 weeks"	"38"	137	3263.83	29.73	38.44	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"39 weeks"	"39"	305	3425.18	29.40	39.20	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"40 weeks"	"40"	223	3531.72	27.51	40.17	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"October"	"10"	"41 weeks"	"41"	59	3668.98	27.22	40.58	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"33 weeks"	"33"	12	1727.17	28.83	33.00	33.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"35 weeks"	"35"	16	2331.06	28.81	35.19	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"36 weeks"	"36"	31	2801.90	28.90	36.55	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"37 weeks"	"37"	67	2966.64	27.97	37.54	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"38 weeks"	"38"	107	3192.08	28.88	38.11	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"39 weeks"	"39"	277	3395.86	29.18	39.28	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"40 weeks"	"40"	166	3528.10	28.19	40.07	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"November"	"11"	"41 weeks"	"41"	61	3679.05	28.21	40.77	41.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"34 weeks"	"34"	14	2359.29	28.29	34.14	34.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"35 weeks"	"35"	16	2577.44	30.19	36.19	35.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"36 weeks"	"36"	26	2768.50	27.81	36.62	36.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"37 weeks"	"37"	60	2965.62	29.00	37.50	37.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"38 weeks"	"38"	144	3154.91	28.83	38.45	38.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"39 weeks"	"39"	275	3403.43	28.73	39.09	39.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"40 weeks"	"40"	218	3485.49	26.97	39.97	40.00
	"Erie County, NY"	"36029"	"2014"	"2014"	"December"	"12"	"41 weeks"	"41"	53	3593.26	26.85	40.75	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"34 weeks"	"34"	10	2333.80	30.70	35.00	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"35 weeks"	"35"	11	2412.91	27.09	34.82	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"36 weeks"	"36"	29	2719.03	28.69	36.28	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"37 weeks"	"37"	46	3012.80	29.54	37.24	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"38 weeks"	"38"	108	3203.12	29.55	38.09	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"39 weeks"	"39"	287	3437.22	29.19	39.06	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"40 weeks"	"40"	190	3558.56	28.25	40.16	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"January"	"1"	"41 weeks"	"41"	54	3667.35	28.81	40.78	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"35 weeks"	"35"	13	2430.69	28.92	35.46	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"36 weeks"	"36"	39	2815.13	27.31	36.36	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"37 weeks"	"37"	64	3053.10	29.11	37.43	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"38 weeks"	"38"	130	3185.95	29.38	38.28	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"39 weeks"	"39"	277	3422.13	29.32	39.31	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"40 weeks"	"40"	185	3581.66	27.56	40.28	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"February"	"2"	"41 weeks"	"41"	31	3620.77	27.65	40.97	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"35 weeks"	"35"	12	2459.75	28.17	34.00	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"36 weeks"	"36"	18	2612.22	27.61	36.06	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"37 weeks"	"37"	72	2934.56	28.76	37.62	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"38 weeks"	"38"	140	3188.75	28.36	38.36	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"39 weeks"	"39"	312	3395.05	29.21	39.17	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"40 weeks"	"40"	196	3483.00	27.94	40.11	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"March"	"3"	"41 weeks"	"41"	60	3672.98	27.90	40.82	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"34 weeks"	"34"	11	2075.00	31.09	34.55	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"35 weeks"	"35"	14	2395.86	27.57	35.07	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"36 weeks"	"36"	23	2545.04	30.04	36.22	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"37 weeks"	"37"	57	3031.56	28.95	37.37	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"38 weeks"	"38"	140	3223.04	30.11	38.55	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"39 weeks"	"39"	302	3404.83	29.56	39.18	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"40 weeks"	"40"	225	3525.34	28.12	40.14	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"April"	"4"	"41 weeks"	"41"	63	3646.94	28.48	40.52	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"34 weeks"	"34"	12	2453.33	30.67	35.50	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"35 weeks"	"35"	24	2440.17	28.38	35.79	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"36 weeks"	"36"	35	2648.14	30.06	36.14	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"37 weeks"	"37"	86	2988.00	28.92	37.12	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"38 weeks"	"38"	141	3211.34	28.80	38.31	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"39 weeks"	"39"	335	3412.79	29.77	39.05	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"40 weeks"	"40"	216	3531.16	28.29	40.22	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"May"	"5"	"41 weeks"	"41"	62	3627.85	28.05	41.03	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"33 weeks"	"33"	11	1989.64	31.00	35.00	33.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"34 weeks"	"34"	13	2221.15	27.85	34.15	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"35 weeks"	"35"	14	2561.21	29.79	35.93	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"36 weeks"	"36"	28	2709.25	27.96	36.39	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"37 weeks"	"37"	56	2964.02	28.68	37.32	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"38 weeks"	"38"	151	3213.44	28.33	38.15	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"39 weeks"	"39"	334	3419.36	29.73	39.08	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"40 weeks"	"40"	224	3587.42	27.93	39.99	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"June"	"6"	"41 weeks"	"41"	70	3636.70	27.66	41.01	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"34 weeks"	"34"	11	2142.55	26.64	34.18	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"35 weeks"	"35"	16	2406.44	28.81	35.31	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"36 weeks"	"36"	22	2700.27	27.86	36.59	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"37 weeks"	"37"	80	3011.50	31.01	37.46	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"38 weeks"	"38"	129	3132.77	28.77	38.02	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"39 weeks"	"39"	339	3442.74	28.81	39.05	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"40 weeks"	"40"	214	3595.44	28.92	40.15	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"July"	"7"	"41 weeks"	"41"	63	3664.81	27.29	40.86	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"33 weeks"	"33"	11	2503.27	28.82	33.91	33.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"34 weeks"	"34"	13	2683.46	29.31	33.85	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"35 weeks"	"35"	23	2561.26	29.39	35.87	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"36 weeks"	"36"	28	2615.11	28.75	36.39	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"37 weeks"	"37"	55	3057.91	29.24	37.44	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"38 weeks"	"38"	144	3205.23	29.41	38.25	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"39 weeks"	"39"	288	3413.58	28.86	39.18	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"40 weeks"	"40"	221	3529.04	28.23	39.95	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"August"	"8"	"41 weeks"	"41"	61	3705.23	29.23	40.80	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"35 weeks"	"35"	22	2448.14	27.95	36.09	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"36 weeks"	"36"	18	2811.56	29.17	36.06	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"37 weeks"	"37"	63	2925.02	28.21	37.37	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"38 weeks"	"38"	118	3220.51	29.36	38.58	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"39 weeks"	"39"	326	3461.53	29.43	39.17	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"40 weeks"	"40"	196	3549.67	28.48	40.15	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"September"	"9"	"41 weeks"	"41"	64	3660.14	27.83	40.86	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"35 weeks"	"35"	20	2635.30	28.90	35.60	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"36 weeks"	"36"	18	2734.11	27.83	37.00	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"37 weeks"	"37"	60	2977.07	29.53	37.22	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"38 weeks"	"38"	131	3107.82	29.38	38.27	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"39 weeks"	"39"	313	3374.50	29.79	39.03	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"40 weeks"	"40"	206	3544.43	28.20	40.00	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"October"	"10"	"41 weeks"	"41"	78	3638.42	27.71	41.08	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"34 weeks"	"34"	11	2279.27	28.09	34.82	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"35 weeks"	"35"	10	2589.00	25.90	35.10	35.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"36 weeks"	"36"	22	2745.77	27.23	36.27	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"37 weeks"	"37"	64	2900.19	29.55	37.53	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"38 weeks"	"38"	147	3202.31	29.48	38.18	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"39 weeks"	"39"	242	3406.21	29.14	39.17	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"40 weeks"	"40"	177	3532.69	28.40	39.99	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"November"	"11"	"41 weeks"	"41"	46	3513.35	25.83	41.02	41.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"34 weeks"	"34"	16	2313.67	27.53	34.13	34.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"36 weeks"	"36"	34	2648.59	29.47	36.47	36.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"37 weeks"	"37"	62	2942.35	29.27	37.29	37.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"38 weeks"	"38"	135	3157.22	28.70	38.62	38.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"39 weeks"	"39"	280	3360.01	28.99	39.26	39.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"40 weeks"	"40"	180	3529.34	27.50	40.21	40.00
	"Erie County, NY"	"36029"	"2015"	"2015"	"December"	"12"	"41 weeks"	"41"	69	3530.54	29.36	40.80	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"34 weeks"	"34"	13	2316.38	28.23	34.23	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"35 weeks"	"35"	13	2580.46	30.00	35.23	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"36 weeks"	"36"	14	2811.29	29.14	36.64	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"37 weeks"	"37"	58	2935.98	29.19	37.02	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"38 weeks"	"38"	121	3151.80	29.07	38.23	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"39 weeks"	"39"	335	3455.01	29.15	39.29	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"40 weeks"	"40"	206	3557.76	28.51	40.13	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"January"	"1"	"41 weeks"	"41"	70	3612.31	28.21	40.46	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"34 weeks"	"34"	10	2170.40	30.40	34.80	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"35 weeks"	"35"	12	2626.17	29.00	35.33	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"36 weeks"	"36"	28	2866.21	32.18	36.61	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"37 weeks"	"37"	65	2981.48	29.12	37.48	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"38 weeks"	"38"	129	3203.02	29.33	38.66	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"39 weeks"	"39"	260	3394.24	29.55	39.16	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"40 weeks"	"40"	160	3490.98	28.06	40.08	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"February"	"2"	"41 weeks"	"41"	54	3603.30	27.39	41.00	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"34 weeks"	"34"	14	2271.57	30.57	35.07	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"35 weeks"	"35"	15	2480.67	26.40	36.13	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"36 weeks"	"36"	28	2559.07	27.75	36.61	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"37 weeks"	"37"	54	3032.02	29.63	37.37	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"38 weeks"	"38"	139	3182.39	28.55	38.27	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"39 weeks"	"39"	294	3428.44	29.91	39.17	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"40 weeks"	"40"	177	3553.36	29.01	40.00	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"March"	"3"	"41 weeks"	"41"	63	3633.62	27.17	40.67	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"32 weeks"	"32"	10	1732.40	29.90	32.90	32.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"34 weeks"	"34"	11	2170.09	29.91	34.73	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"35 weeks"	"35"	20	2450.55	29.65	35.35	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"36 weeks"	"36"	19	2703.16	27.32	36.32	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"37 weeks"	"37"	89	2893.21	28.79	37.26	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"38 weeks"	"38"	122	3192.20	28.41	38.17	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"39 weeks"	"39"	309	3464.89	29.73	39.18	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"40 weeks"	"40"	198	3532.33	28.41	40.21	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"April"	"4"	"41 weeks"	"41"	58	3670.55	27.93	41.14	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"34 weeks"	"34"	13	2291.38	28.77	33.85	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"35 weeks"	"35"	21	2386.52	27.81	34.90	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"36 weeks"	"36"	24	2610.08	29.71	36.38	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"37 weeks"	"37"	77	2925.06	29.39	37.23	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"38 weeks"	"38"	144	3178.92	29.69	38.27	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"39 weeks"	"39"	263	3410.86	29.57	39.13	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"40 weeks"	"40"	220	3589.42	28.99	39.93	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"May"	"5"	"41 weeks"	"41"	51	3514.06	28.96	41.18	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"34 weeks"	"34"	19	2246.63	30.58	32.95	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"35 weeks"	"35"	15	2428.80	28.47	35.27	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"36 weeks"	"36"	24	2688.75	27.46	35.92	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"37 weeks"	"37"	67	2948.46	28.97	37.63	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"38 weeks"	"38"	131	3135.77	30.24	38.15	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"39 weeks"	"39"	303	3400.83	29.33	39.16	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"40 weeks"	"40"	210	3532.04	27.87	40.00	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"June"	"6"	"41 weeks"	"41"	69	3669.71	28.65	40.87	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"32 weeks"	"32"	11	1842.91	28.82	32.82	32.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"34 weeks"	"34"	18	2276.39	28.94	34.06	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"35 weeks"	"35"	15	2635.00	27.93	35.27	35.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"36 weeks"	"36"	36	2652.19	28.50	36.39	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"37 weeks"	"37"	63	2953.60	29.98	37.19	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"38 weeks"	"38"	147	3145.14	29.50	38.15	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"39 weeks"	"39"	327	3442.94	29.61	39.21	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"40 weeks"	"40"	214	3566.33	28.47	40.07	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"July"	"7"	"41 weeks"	"41"	72	3670.32	28.11	40.76	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"33 weeks"	"33"	12	2012.67	27.92	33.67	33.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"34 weeks"	"34"	10	2154.10	30.90	34.60	34.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"36 weeks"	"36"	36	2687.42	29.03	36.97	36.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"37 weeks"	"37"	69	3030.30	29.64	37.45	37.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"38 weeks"	"38"	146	3196.29	29.57	38.42	38.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"39 weeks"	"39"	290	3386.23	29.94	39.18	39.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"40 weeks"	"40"	202	3513.13	28.56	40.18	40.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"August"	"8"	"41 weeks"	"41"	65	3642.78	27.75	40.92	41.00
	"Erie County, NY"	"36029"	"2016"	"2016"	"September"	"9"	"35 weeks"	"35"	13	2340.15	28.31	36.69	35.00
