"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Month"	"Month Code"	"OE Gestational Age Weekly"	"OE Gestational Age Weekly Code"	Births	Average Birth Weight
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"March"	"3"	"38 weeks"	"38"	38	3343.71
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"March"	"3"	"39 weeks"	"39"	73	3385.53
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"March"	"3"	"40 weeks"	"40"	59	3435.68
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"March"	"3"	"41 weeks"	"41"	26	3532.96
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"36 weeks"	"36"	12	2761.83
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"37 weeks"	"37"	17	3062.41
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"38 weeks"	"38"	30	3210.67
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"39 weeks"	"39"	83	3424.12
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"40 weeks"	"40"	50	3599.22
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"April"	"4"	"41 weeks"	"41"	24	3709.12
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"May"	"5"	"37 weeks"	"37"	16	2972.31
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"May"	"5"	"38 weeks"	"38"	29	3207.31
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"May"	"5"	"39 weeks"	"39"	76	3424.43
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"May"	"5"	"40 weeks"	"40"	62	3516.45
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"May"	"5"	"41 weeks"	"41"	23	3490.00
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"June"	"6"	"37 weeks"	"37"	16	2886.69
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"June"	"6"	"38 weeks"	"38"	34	3335.56
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"June"	"6"	"39 weeks"	"39"	70	3530.11
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"June"	"6"	"40 weeks"	"40"	56	3583.05
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"June"	"6"	"41 weeks"	"41"	29	3741.00
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"July"	"7"	"37 weeks"	"37"	14	2851.29
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"July"	"7"	"38 weeks"	"38"	24	3171.88
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"July"	"7"	"39 weeks"	"39"	77	3365.55
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"July"	"7"	"40 weeks"	"40"	65	3467.65
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"July"	"7"	"41 weeks"	"41"	24	3541.29
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"August"	"8"	"37 weeks"	"37"	19	2928.68
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"August"	"8"	"38 weeks"	"38"	28	3233.93
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"August"	"8"	"39 weeks"	"39"	96	3456.28
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"August"	"8"	"40 weeks"	"40"	57	3564.33
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"August"	"8"	"41 weeks"	"41"	33	3636.67
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"36 weeks"	"36"	15	2747.87
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"37 weeks"	"37"	22	3019.27
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"38 weeks"	"38"	37	3184.19
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"39 weeks"	"39"	68	3415.91
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"40 weeks"	"40"	76	3475.46
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"September"	"9"	"41 weeks"	"41"	38	3602.13
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"October"	"10"	"38 weeks"	"38"	33	3313.24
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"October"	"10"	"39 weeks"	"39"	61	3277.69
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"October"	"10"	"40 weeks"	"40"	54	3445.93
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"October"	"10"	"41 weeks"	"41"	30	3663.10
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"November"	"11"	"38 weeks"	"38"	19	3157.32
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"November"	"11"	"39 weeks"	"39"	68	3477.26
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"November"	"11"	"40 weeks"	"40"	62	3473.92
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"November"	"11"	"41 weeks"	"41"	26	3513.15
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"December"	"12"	"37 weeks"	"37"	18	2949.89
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"December"	"12"	"38 weeks"	"38"	33	3425.97
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"December"	"12"	"39 weeks"	"39"	53	3283.79
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"December"	"12"	"40 weeks"	"40"	45	3532.11
	"Dutchess County, NY"	"36027"	"2011"	"2011"	"December"	"12"	"41 weeks"	"41"	21	3746.19
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"January"	"1"	"37 weeks"	"37"	18	3006.72
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"January"	"1"	"38 weeks"	"38"	31	3200.50
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"January"	"1"	"39 weeks"	"39"	69	3418.06
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"January"	"1"	"40 weeks"	"40"	46	3627.09
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"January"	"1"	"41 weeks"	"41"	28	3740.18
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"February"	"2"	"37 weeks"	"37"	11	3338.27
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"February"	"2"	"38 weeks"	"38"	30	3148.70
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"February"	"2"	"39 weeks"	"39"	63	3348.92
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"February"	"2"	"40 weeks"	"40"	51	3424.51
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"February"	"2"	"41 weeks"	"41"	24	3772.88
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"36 weeks"	"36"	19	2679.39
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"37 weeks"	"37"	11	2925.64
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"38 weeks"	"38"	34	3336.82
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"39 weeks"	"39"	63	3571.52
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"40 weeks"	"40"	59	3573.83
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"March"	"3"	"41 weeks"	"41"	29	3722.28
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"April"	"4"	"37 weeks"	"37"	22	3060.86
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"April"	"4"	"38 weeks"	"38"	30	3236.13
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"April"	"4"	"39 weeks"	"39"	72	3380.32
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"April"	"4"	"40 weeks"	"40"	53	3552.25
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"April"	"4"	"41 weeks"	"41"	16	3569.94
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"36 weeks"	"36"	13	2672.92
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"37 weeks"	"37"	16	3021.44
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"38 weeks"	"38"	31	3225.84
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"39 weeks"	"39"	69	3518.83
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"40 weeks"	"40"	49	3594.06
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"May"	"5"	"41 weeks"	"41"	34	3720.53
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"June"	"6"	"37 weeks"	"37"	16	2936.62
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"June"	"6"	"38 weeks"	"38"	29	3163.24
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"June"	"6"	"39 weeks"	"39"	77	3386.99
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"June"	"6"	"40 weeks"	"40"	66	3526.18
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"June"	"6"	"41 weeks"	"41"	23	3663.87
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"July"	"7"	"37 weeks"	"37"	17	2941.82
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"July"	"7"	"38 weeks"	"38"	40	3203.50
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"July"	"7"	"39 weeks"	"39"	85	3475.68
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"July"	"7"	"40 weeks"	"40"	56	3557.88
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"July"	"7"	"41 weeks"	"41"	26	3610.88
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"August"	"8"	"37 weeks"	"37"	16	2983.94
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"August"	"8"	"38 weeks"	"38"	46	3310.89
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"August"	"8"	"39 weeks"	"39"	73	3468.14
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"August"	"8"	"40 weeks"	"40"	65	3549.51
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"August"	"8"	"41 weeks"	"41"	25	3711.12
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"September"	"9"	"37 weeks"	"37"	16	3118.62
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"September"	"9"	"38 weeks"	"38"	28	3251.64
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"September"	"9"	"39 weeks"	"39"	75	3470.40
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"September"	"9"	"40 weeks"	"40"	67	3571.79
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"September"	"9"	"41 weeks"	"41"	29	3683.55
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"October"	"10"	"38 weeks"	"38"	35	3310.29
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"October"	"10"	"39 weeks"	"39"	75	3382.55
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"October"	"10"	"40 weeks"	"40"	71	3637.97
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"October"	"10"	"41 weeks"	"41"	16	3885.75
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"November"	"11"	"37 weeks"	"37"	16	3068.38
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"November"	"11"	"38 weeks"	"38"	36	3221.33
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"November"	"11"	"39 weeks"	"39"	71	3508.24
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"November"	"11"	"40 weeks"	"40"	65	3504.49
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"November"	"11"	"41 weeks"	"41"	30	3653.43
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"December"	"12"	"37 weeks"	"37"	14	3101.93
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"December"	"12"	"38 weeks"	"38"	26	3155.58
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"December"	"12"	"39 weeks"	"39"	63	3540.38
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"December"	"12"	"40 weeks"	"40"	59	3386.88
	"Dutchess County, NY"	"36027"	"2012"	"2012"	"December"	"12"	"41 weeks"	"41"	25	3705.88
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"January"	"1"	"37 weeks"	"37"	14	3040.43
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"January"	"1"	"38 weeks"	"38"	52	3221.52
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"January"	"1"	"39 weeks"	"39"	77	3459.82
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"January"	"1"	"40 weeks"	"40"	60	3513.38
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"January"	"1"	"41 weeks"	"41"	21	3626.67
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"36 weeks"	"36"	13	2670.77
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"37 weeks"	"37"	13	2950.46
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"38 weeks"	"38"	31	3270.61
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"39 weeks"	"39"	70	3464.13
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"40 weeks"	"40"	41	3570.54
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"February"	"2"	"41 weeks"	"41"	23	3707.61
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"March"	"3"	"37 weeks"	"37"	20	3045.60
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"March"	"3"	"38 weeks"	"38"	26	3178.23
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"March"	"3"	"39 weeks"	"39"	69	3416.41
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"March"	"3"	"40 weeks"	"40"	41	3510.05
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"March"	"3"	"41 weeks"	"41"	28	3543.68
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"36 weeks"	"36"	12	2591.75
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"37 weeks"	"37"	18	2723.50
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"38 weeks"	"38"	41	3140.29
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"39 weeks"	"39"	72	3478.32
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"40 weeks"	"40"	42	3610.02
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"April"	"4"	"41 weeks"	"41"	24	3826.92
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"36 weeks"	"36"	11	2456.91
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"37 weeks"	"37"	12	2959.75
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"38 weeks"	"38"	29	3311.24
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"39 weeks"	"39"	74	3467.92
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"40 weeks"	"40"	61	3618.23
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"May"	"5"	"41 weeks"	"41"	35	3594.06
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"June"	"6"	"37 weeks"	"37"	16	2916.31
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"June"	"6"	"38 weeks"	"38"	32	3278.78
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"June"	"6"	"39 weeks"	"39"	70	3455.74
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"June"	"6"	"40 weeks"	"40"	60	3372.43
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"June"	"6"	"41 weeks"	"41"	34	3608.41
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"36 weeks"	"36"	12	2722.17
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"37 weeks"	"37"	13	3291.23
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"38 weeks"	"38"	40	3190.97
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"39 weeks"	"39"	74	3368.23
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"40 weeks"	"40"	63	3553.32
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"July"	"7"	"41 weeks"	"41"	36	3830.86
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"August"	"8"	"37 weeks"	"37"	17	2799.47
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"August"	"8"	"38 weeks"	"38"	24	3211.04
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"August"	"8"	"39 weeks"	"39"	59	3425.69
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"August"	"8"	"40 weeks"	"40"	68	3608.37
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"August"	"8"	"41 weeks"	"41"	19	3651.58
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"September"	"9"	"37 weeks"	"37"	12	3237.33
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"September"	"9"	"38 weeks"	"38"	28	3090.82
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"September"	"9"	"39 weeks"	"39"	68	3438.10
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"September"	"9"	"40 weeks"	"40"	50	3610.96
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"September"	"9"	"41 weeks"	"41"	25	3592.68
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"October"	"10"	"37 weeks"	"37"	16	2941.62
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"October"	"10"	"38 weeks"	"38"	30	3291.50
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"October"	"10"	"39 weeks"	"39"	54	3472.52
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"October"	"10"	"40 weeks"	"40"	65	3507.17
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"October"	"10"	"41 weeks"	"41"	31	3721.84
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"November"	"11"	"37 weeks"	"37"	16	3020.44
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"November"	"11"	"38 weeks"	"38"	29	3402.34
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"November"	"11"	"39 weeks"	"39"	68	3440.62
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"November"	"11"	"40 weeks"	"40"	52	3614.25
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"November"	"11"	"41 weeks"	"41"	26	3645.88
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"December"	"12"	"37 weeks"	"37"	19	3052.21
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"December"	"12"	"38 weeks"	"38"	28	3189.39
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"December"	"12"	"39 weeks"	"39"	67	3493.10
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"December"	"12"	"40 weeks"	"40"	46	3554.76
	"Dutchess County, NY"	"36027"	"2013"	"2013"	"December"	"12"	"41 weeks"	"41"	18	3686.56
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"January"	"1"	"37 weeks"	"37"	18	2890.89
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"January"	"1"	"38 weeks"	"38"	22	3249.27
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"January"	"1"	"39 weeks"	"39"	71	3376.25
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"January"	"1"	"40 weeks"	"40"	52	3517.71
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"January"	"1"	"41 weeks"	"41"	25	3529.08
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"February"	"2"	"38 weeks"	"38"	22	3327.23
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"February"	"2"	"39 weeks"	"39"	64	3419.73
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"February"	"2"	"40 weeks"	"40"	50	3511.28
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"February"	"2"	"41 weeks"	"41"	11	3648.64
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"March"	"3"	"37 weeks"	"37"	20	2967.25
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"March"	"3"	"38 weeks"	"38"	37	3079.27
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"March"	"3"	"39 weeks"	"39"	61	3550.79
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"March"	"3"	"40 weeks"	"40"	48	3486.04
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"March"	"3"	"41 weeks"	"41"	22	3581.41
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"April"	"4"	"37 weeks"	"37"	13	2683.08
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"April"	"4"	"38 weeks"	"38"	43	3057.72
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"April"	"4"	"39 weeks"	"39"	67	3507.42
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"April"	"4"	"40 weeks"	"40"	63	3472.30
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"April"	"4"	"41 weeks"	"41"	18	3610.39
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"36 weeks"	"36"	11	2680.55
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"37 weeks"	"37"	28	2934.89
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"38 weeks"	"38"	20	3145.45
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"39 weeks"	"39"	82	3469.52
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"40 weeks"	"40"	49	3559.20
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"May"	"5"	"41 weeks"	"41"	26	3754.85
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"36 weeks"	"36"	10	2683.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"37 weeks"	"37"	23	3057.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"38 weeks"	"38"	24	3259.50
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"39 weeks"	"39"	91	3496.98
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"40 weeks"	"40"	66	3507.17
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"June"	"6"	"41 weeks"	"41"	15	3648.87
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"36 weeks"	"36"	11	2565.27
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"37 weeks"	"37"	17	3253.06
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"38 weeks"	"38"	21	3272.29
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"39 weeks"	"39"	73	3570.71
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"40 weeks"	"40"	74	3617.65
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"July"	"7"	"41 weeks"	"41"	43	3501.42
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"August"	"8"	"37 weeks"	"37"	25	2983.56
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"August"	"8"	"38 weeks"	"38"	29	3289.72
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"August"	"8"	"39 weeks"	"39"	82	3398.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"August"	"8"	"40 weeks"	"40"	54	3543.50
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"August"	"8"	"41 weeks"	"41"	27	3710.30
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"September"	"9"	"37 weeks"	"37"	24	3028.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"September"	"9"	"38 weeks"	"38"	30	3174.07
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"September"	"9"	"39 weeks"	"39"	68	3502.37
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"September"	"9"	"40 weeks"	"40"	64	3485.94
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"September"	"9"	"41 weeks"	"41"	31	3696.32
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"October"	"10"	"37 weeks"	"37"	17	3051.24
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"October"	"10"	"38 weeks"	"38"	37	3166.05
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"October"	"10"	"39 weeks"	"39"	85	3414.47
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"October"	"10"	"40 weeks"	"40"	66	3549.86
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"October"	"10"	"41 weeks"	"41"	16	3686.33
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"November"	"11"	"37 weeks"	"37"	13	2921.23
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"November"	"11"	"38 weeks"	"38"	27	3084.30
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"November"	"11"	"39 weeks"	"39"	68	3465.03
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"November"	"11"	"40 weeks"	"40"	43	3546.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"November"	"11"	"41 weeks"	"41"	19	3604.37
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"36 weeks"	"36"	11	2794.00
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"37 weeks"	"37"	16	3008.12
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"38 weeks"	"38"	34	3131.44
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"39 weeks"	"39"	74	3409.58
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"40 weeks"	"40"	63	3504.48
	"Dutchess County, NY"	"36027"	"2014"	"2014"	"December"	"12"	"41 weeks"	"41"	24	3551.58
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"January"	"1"	"37 weeks"	"37"	22	3048.91
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"January"	"1"	"38 weeks"	"38"	35	3319.03
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"January"	"1"	"39 weeks"	"39"	78	3440.94
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"January"	"1"	"40 weeks"	"40"	46	3468.17
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"January"	"1"	"41 weeks"	"41"	25	3755.96
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"36 weeks"	"36"	10	2721.00
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"37 weeks"	"37"	16	3255.44
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"38 weeks"	"38"	27	3113.56
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"39 weeks"	"39"	62	3361.23
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"40 weeks"	"40"	49	3548.54
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"February"	"2"	"41 weeks"	"41"	29	3662.17
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"March"	"3"	"36 weeks"	"36"	10	2875.30
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"March"	"3"	"37 weeks"	"37"	15	3076.07
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"March"	"3"	"38 weeks"	"38"	33	3186.67
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"March"	"3"	"39 weeks"	"39"	76	3433.54
	"Dutchess County, NY"	"36027"	"2015"	"2015"	"March"	"3"	"40 weeks"	"40"	49	3531.53
